Time/s,ABS III_Q_flow_sph/kW,ABS III_Q_flow_dhw/kW,ABS III_Q_flow_tot/kW,ABS II_Q_flow_sph/kW,ABS II_Q_flow_dhw/kW,ABS II_Q_flow_tot/kW,ABS I_Q_flow_sph/kW,ABS I_Q_flow_dhw/kW,ABS I_Q_flow_tot/kW
8841600,1453.24288965174,291.57646568693,1744.81935533867,514.790644475661,39.0479180243388,553.8385625,245.453028274938,23.1498444788912,268.602872753829
8845200,862.926375535494,218.190015031513,1081.11639056701,397.502406963741,27.7660930362594,425.2685,208.172043700789,11.5421570141399,219.714200714929
8848800,613.048434964901,230.748396851022,843.796831815923,357.328806585403,27.8313809145966,385.1601875,192.757877694617,14.1050775111089,206.862955205726
8852400,422.227710529386,325.438017752933,747.665728282319,312.855157986597,48.4324045134031,361.2875625,170.32809087504,26.1737401675629,196.501831042603
8856000,334.407058345203,282.749081622533,617.156139967736,264.902123659439,43.5374388405606,308.4395625,136.772804890999,23.544274296391,160.31707918739
8859600,323.364906477318,450.216236650873,773.581143128191,249.539508762911,46.9320537370887,296.4715625,99.0798696306611,22.7946373087735,121.874506939435
8863200,258.905316328976,374.417974579862,633.323290908838,192.284628701501,44.954058798499,237.2386875,67.863452184591,17.4176638179799,85.2811160025709
8866800,213.909069760448,246.939417180416,460.848486940864,151.73605638989,25.4723186101095,177.208375,44.7218873612582,11.873891003795,56.5957783650532
8870400,201.593825654297,173.737659959922,375.331485614219,139.409596387126,24.5963723628745,164.00596875,40.2761194631457,10.6709821323853,50.947101595531
8874000,205.13866007815,164.96652293473,370.10518301288,141.43422692431,17.8233980756902,159.257625,35.0477351724603,9.016568971645,44.0643041441053
8877600,267.289311484856,602.521328278442,869.810639763298,178.342112307553,70.754653317447,249.096765625,35.706229778531,25.4486412215642,61.1548710000952
8881200,504.276137996436,205.996307988547,710.272445984983,199.261280831131,30.777406668869,230.0386875,58.9481075891777,14.9924318887023,73.94053947788
8884800,845.353976225628,287.826949061764,1133.18092528739,278.718097186106,52.903996563894,331.62209375,110.889981556551,30.5817281486456,141.471709705197
8888400,1173.26983055397,307.04383499894,1480.31366555291,302.563271711971,50.8667282880287,353.43,151.666531540208,36.3243802231295,187.990911763338
8892000,1616.45605019769,188.719236191883,1805.17528638957,379.794484386936,31.0167031130637,410.8111875,188.934168080896,16.5512262157758,205.485394296672
8895600,2133.35363933493,28.19295009558,2161.54658943051,450.103482479812,8.34420502018748,458.4476875,228.394943167177,7.30865073036,235.703593897537
8899200,2535.73634879998,22.939838532,2558.67618733198,512.5762305287,7.33705072129979,519.91328125,264.789787595629,6.207786,270.997573595629
8902800,2780.21428039249,7.078715865,2787.29299625749,555.003054794536,2.28538270546364,557.2884375,293.106800782814,1.9155825,295.022383282814
8906400,2972.03005106073,0.887838939,2972.91788999973,598.847710516317,0.281289483683123,599.129,324.961927171799,0.2402595,325.202186671799
8910000,3118.94516458811,3.47978835771668,3122.42495294583,636.57640662669,0.761780873309584,637.3381875,357.045537139888,0.5779215,357.623458639888
8913600,3253.82537781693,48.74381067006,3302.56918848699,681.92631939887,4.52811810113026,686.4544375,391.692947776297,1.53715152991568,393.230099306213
8917200,3361.5872652847,9.22749681456446,3370.81476209926,890.797589805138,1.38391019486185,892.1815,428.455023444699,0.766233,429.221256444699
8920800,3315.33679102325,87.9173912179024,3403.25418224115,964.107540027656,6.77227247234345,970.8798125,461.314036897944,1.41043024783998,462.724467145784
8924400,2542.55480513051,292.155486520191,2834.7102916507,751.343297919995,49.8485770800055,801.191875,400.173231558982,31.9270409002665,432.100272459249
8928000,1729.55751229807,478.326625738539,2207.88413803661,649.205238283632,47.6291992163681,696.8344375,331.139243146389,18.4947103009739,349.633953447363
8931600,1078.23501978712,509.53363008443,1587.76864987155,543.207880554928,51.8863069450717,595.0941875,289.427318581143,17.3096153917179,306.736933972861
8935200,863.482582947399,171.319320190937,1034.80190313834,471.26412802716,25.0251219728399,496.28925,266.595828583681,15.3584110069557,281.954239590637
8938800,688.234781507162,505.574720877155,1193.80950238432,425.301502556045,64.8193411939555,490.12084375,236.24532067899,27.9812729157911,264.226593594781
8942400,601.638351402472,281.443358464033,883.081709866505,366.525096439984,42.8572160600161,409.3823125,206.626021870832,23.30160424191,229.927626112742
8946000,563.448433644655,401.426251794742,964.874685439397,331.366714068097,45.8815046819027,377.24821875,169.92282746694,22.9438602011118,192.866687668052
8949600,478.703968486164,340.782730353597,819.486698839761,265.334878048878,38.7493407011219,304.08421875,126.339075951901,19.2639325508563,145.603008502757
8953200,390.845027865955,247.131388447136,637.976416313091,210.957664484584,33.0043198904158,243.961984375,95.2146940529346,12.6580665828053,107.87276063574
8956800,370.158267080358,160.895056203938,531.053323284296,186.74868422261,19.7097376523904,206.458421875,71.7503049969673,9.93727971973046,81.6875847166978
8960400,402.892528609458,150.874485245794,553.767013855252,176.871726822633,20.0355231773672,196.90725,58.3307870812973,10.5659446746057,68.896731755903
8964000,425.249227209461,179.327001850828,604.576229060289,169.754455403521,19.9266383464794,189.68109375,46.1724199950461,9.89150083185215,56.0639208268982
8967600,711.833890927621,171.617397862581,883.451288790202,209.83673220696,28.4773615430402,238.31409375,72.4601327620516,14.6395012761477,87.0996340381993
8971200,1113.81732867774,299.527632001911,1413.34496067965,299.158196673175,45.4665533268251,344.62475,126.921947315933,30.6529625857256,157.574909901659
8974800,1462.94587022247,299.881115012374,1762.82698523484,311.691146956783,47.863634293217,359.55478125,174.795633518597,34.7153076721157,209.510941190713
8978400,1911.41977931026,71.2409917767599,1982.66077108702,367.340231137255,18.9416751127448,386.28190625,216.076821753684,14.05846399751,230.135285751194
8982000,2258.65083177268,28.26016339896,2286.91099517164,409.139643681312,8.81529381868816,417.9549375,248.996224182607,7.31514423036,256.311368412967
8985600,2488.90989425182,23.03582112,2511.94571537182,448.845716503245,7.57603349675459,456.42175,273.171880458548,6.23376,279.405640458548
8989200,2771.02908396895,7.102711512,2778.13179548095,521.120486679207,2.2360445707926,523.35653125,303.490980188548,1.922076,305.413056188548
8992800,3013.56191313684,0.887838939,3014.44975207584,575.686365086146,0.292884913854441,575.97925,339.272072513558,0.2402595,339.512332013558
8996400,3223.03121144872,2.13561258299999,3225.16682403172,626.72730744794,0.717380052060439,627.4446875,374.184787848763,0.5779215,374.762709348763
9000000,3326.34673883414,45.8635188527234,3372.21025768686,657.967005152014,5.12843234798565,663.0954375,404.756394966428,1.39195176495784,406.148346731386
9003600,3381.57464460138,128.209988381724,3509.78463298311,877.560742482877,8.18957001712263,885.7503125,434.995153601682,1.92783111966272,436.922984721345
9007200,3358.24149768059,300.477526821209,3658.7190245018,980.494606991556,27.6589555084444,1008.1535625,470.468546232664,4.41507417123162,474.883620403896
9010800,2570.63018502331,334.790952995912,2905.42113801922,721.516027578538,56.5282849214617,778.0443125,403.615124135166,34.6152861130775,438.230410248244
9014400,1750.97178119966,83.0543067379843,1834.02608793764,575.490273526467,19.7653514735327,595.255625,323.671507020815,14.3731930180271,338.044700038842
9018000,1166.07934474293,120.897571548507,1286.97691629143,433.670295774212,17.0877667257878,450.7580625,266.158909294944,11.0349074229119,277.193816717856
9021600,910.578216321444,61.7017438590193,972.279960180463,312.185143894874,16.6903561051261,328.8755,197.441231028092,12.8554289198527,210.296659947945
9025200,748.459903093398,128.180849061689,876.640752155087,247.211536424975,30.8625573250249,278.07409375,149.692105293273,25.63662998008,175.328735273353
9028800,648.875298142946,126.331727136632,775.207025279578,189.746419641948,32.1016584830521,221.848078125,108.155966356396,23.3033538781449,131.459320234541
9032400,550.015567872744,127.386397817412,677.401965690156,133.523239662696,27.2703384623041,160.793578125,59.5283653736114,22.199495375655,81.7278607492664
9036000,432.269824742891,151.845653670887,584.115478413778,88.1829302724677,26.9580072275323,115.1409375,23.656399488449,17.7210503478956,41.3774498363446
9039600,323.427407399574,157.4232350067,480.850642406274,78.9020946931217,20.9990615568784,99.90115625,16.1920157074928,12.4104027182743,28.6024184257671
9043200,286.584208394671,187.54284271106,474.127051105731,69.852721373747,27.651864563753,97.5045859375,10.7481604218482,14.8038952649089,25.5520556867571
9046800,251.879890236382,89.0604720999209,340.940362336303,58.2302737876732,15.1345855873268,73.364859375,6.04762333631515,10.8241739584324,16.8717972947476
9050400,266.632862059336,290.802132542743,557.434994602079,70.6770392190441,31.4193279684559,102.0963671875,3.89128902554512,11.4082393933851,15.2995284189302
9054000,435.099766433993,159.431024118756,594.530790552749,70.4207798705234,22.5043763794766,92.92515625,7.25061824917793,14.9418047213249,22.1924229705028
9057600,590.980180879944,189.595310726355,780.575491606299,104.037036453454,41.5254791715462,145.562515625,21.0088148403179,30.338338692045,51.3471535323629
9061200,704.180638464245,142.94694430444,847.127582768685,96.2686730939748,41.0519831560252,137.32065625,43.2336066828508,33.1909027106931,76.4245093935439
9064800,838.594125711703,55.9133671582499,894.507492869953,135.07745824381,16.50257300619,151.58003125,65.7245974211022,14.082688361275,79.8072857823772
9068400,1022.96804401948,27.3093749586,1050.27741897808,185.366663318067,8.80227418193339,194.1689375,88.5117284936164,7.31514423036,95.8268727239764
9072000,1311.50058948594,23.131803708,1334.63239319394,250.928742036472,7.30549233852755,258.234234375,111.286942168876,6.259734,117.546676168876
9075600,1637.47712271931,7.102711512,1644.57983423131,314.424734585182,2.30026541481836,316.725,133.60612209746,1.922076,135.52819809746
9079200,1821.70239601133,0.887838939,1822.59023495033,337.362138349143,0.298236650856587,337.660375,148.755327630172,0.2402595,148.995587130172
9082800,1981.92691417192,2.13561258299999,1984.06252675492,369.283623070207,0.668033179792899,369.95165625,162.316159797366,0.5779215,162.894081297366
9086400,2213.46622178128,48.74381067006,2262.21003245134,419.134630824363,4.91824417563651,424.052875,180.960590995063,1.53715152991568,182.497742524979
9090000,2378.52622196462,106.10489530442,2484.63111726904,624.579703508913,9.31642149108685,633.896125,199.137104793998,3.82205201781369,202.959156811812
9093600,2427.75922476202,284.853599999433,2712.61282476145,659.924685041445,26.6621899585545,686.586875,220.201254224581,6.74301611767367,226.944270342255
9097200,1740.10981555404,554.150694978433,2294.26051053248,416.342676363037,78.4563236369631,494.799,167.530120531503,37.9276181788394,205.457738710342
9100800,987.935547992313,134.615697969836,1122.55124596215,304.047596736589,21.9055282634115,325.953125,116.724863501806,14.9849468626411,131.709810364447
9104400,615.452147102728,170.873542028326,786.325689131054,221.281535482608,21.4621051423923,242.743640625,87.363625869655,10.6483283557667,98.0119542254217
9108000,422.43940845375,96.8132584238935,519.252666877643,164.51486176811,20.2505288568905,184.765390625,66.3107946059389,12.8489354198527,79.1597300257916
9111600,322.789524523752,220.425507118623,543.215031642375,144.100414085647,38.7638202893533,182.864234375,50.736526466906,25.615904888785,76.352431355691
9115200,254.671653040264,282.762722289729,537.434375329992,131.7639000653,39.8524124346997,171.6163125,38.6920666391961,23.4207662392423,62.1128328784384
9118800,196.71124144993,326.193852619744,522.905094069674,114.617586253481,45.2847731215194,159.902359375,27.9779131412506,22.2601797419657,50.2380928832163
9122400,139.713351256552,313.658548956156,453.371900212708,97.0685953097413,38.5154671902587,135.5840625,19.7322231531143,17.7275438478956,37.4597670010099
9126000,101.355174798953,298.700349958279,400.055524757232,86.6662123251251,30.8828657998749,117.549078125,12.7326574623584,12.3452789996351,25.0779364619935
9129600,81.7943283163507,189.769963131407,271.564291447758,68.3599209665751,19.5687977834249,87.92871875,7.01914116740226,9.90702659973,16.9261677671323
9133200,0,439.33384827568,439.33384827568,81.4953136343437,41.8722566781563,123.3675703125,3.52777114510536,11.8427860309789,15.3705571760843
9136800,83.2391265485154,188.347325243234,271.586451791749,63.3970249842189,21.9213187657811,85.31834375,1.70825040340423,11.702500641096,13.4107510445002
9140400,183.478102104382,207.351207691411,390.829309795793,67.9436373940829,26.9506360434171,94.8942734375,5.97390556335449,15.8737576739909,21.8476632373454
9144000,291.06414371343,384.211495744396,675.275639457826,102.05455003472,58.3542780902796,160.408828125,17.2618392217027,32.6932403680094,49.9550795897121
9147600,377.600854437969,235.941683682555,613.542538120524,71.2423659684256,51.4119543440744,122.6543203125,29.4660897210943,33.2666584886755,62.7327482097698
9151200,493.994311141329,71.6691072357299,565.663418377059,87.980327882109,16.892562742891,104.872890625,45.8161943803297,14.118150088805,59.9343444691347
9154800,590.026115739926,28.28415904596,618.310274785886,98.6847199341113,9.11177225338873,107.7964921875,61.0157101099858,7.32163773036,68.3373478403458
9158400,737.646905181156,23.227786296,760.874691477156,133.389473922787,7.24246357721257,140.6319375,77.321736559135,6.285708,83.607444559135
9162000,889.39994112959,7.102711512,896.50265264159,158.918399390492,2.35735060950792,161.27575,92.1160495135533,1.922076,94.0381255135533
9165600,1049.05474125558,0.911834586,1049.96657584158,195.490172788291,0.284311586708758,195.774484375,106.859961641635,0.246753,107.106714641635
9169200,1170.17568537815,14.9036378731289,1185.07932325128,218.958448424806,1.34131720019371,220.299765625,119.274073824799,0.571428,119.845501824799
9172800,1368.07525128968,12.2618311215783,1380.33708241125,262.293910426484,2.18818332351585,264.48209375,134.780715673069,1.34623392822558,136.126949601295
9176400,1600.01679312861,5.26565951247742,1605.28245264109,474.870844624413,1.13165537558679,476.0025,157.735677333064,0.7727265,158.508403833064
9180000,1668.16161260643,87.89920106275,1756.06081366918,488.158517610991,7.07435738900935,495.232875,178.18954944807,0.967786787035189,179.157336235105
9183600,1137.05653441455,682.550698285694,1819.60723270024,335.111008113436,91.3191481365638,426.43015625,137.128861216827,41.9043724660927,179.03323368292
9187200,652.930952621749,286.65310997143,939.584062593179,264.25276147634,37.7265510236603,301.9793125,100.153357817535,16.113865852519,116.267223670054
9190800,409.704338733029,110.210666090788,519.915004823817,199.430141847331,16.5904206526693,216.0205625,80.8571057126282,10.5505960637761,91.4077017764043
9194400,300.832563694291,93.0337943275685,393.86635802186,177.953288203718,19.0968055462821,197.05009375,74.7160633701156,12.797444819505,87.5135081896206
9198000,256.427523244321,257.967992406843,514.395515651164,188.400695059489,38.3524455655112,226.753140625,75.7541041058421,25.8855793274056,101.639683433248
9201600,226.928766070561,281.143524799777,508.072290870338,183.955663277282,46.1365398477182,230.092203125,75.7108739646282,23.4175724426055,99.1284464072337
9205200,214.460973065852,323.833290614305,538.294263680157,188.090388765265,40.1127674847352,228.20315625,65.4080085360207,22.2509859760027,87.6589945120234
9208800,180.778259181599,323.417454037144,504.195713218743,168.912584707382,35.5699777926184,204.4825625,57.3655971164661,17.4483816817449,74.813978798211
9212400,0,247.53795280482,247.53795280482,136.976832866447,27.1084327585534,164.085265625,48.0636147125485,12.1974975800656,60.2611122926141
9216000,0,163.625126150851,163.625126150851,105.412080678868,19.4330833836316,124.8451640625,34.9244636148214,9.905276963495,44.8297405783164
9219600,0,196.861986616956,196.861986616956,88.0322679479881,26.1240523645119,114.1563203125,27.1797202825546,9.61820440476351,36.7979246873181
9223200,0,309.701969075695,309.701969075695,98.4349385327137,30.7104520922863,129.145390625,21.2909237742424,14.0122161814682,35.3031399557106
9226800,201.445933507858,501.344372419071,702.790305926929,179.262876769384,46.287638855616,225.550515625,39.7737217850562,19.7545537795996,59.5282755646558
9230400,393.496048121551,303.430977396605,696.927025518156,230.972928207891,44.5922592921085,275.5651875,78.8359065232388,30.296383464515,109.132289987754
9234000,874.428713998811,218.227881151319,1092.65659515013,302.213952007752,44.1244542422479,346.33840625,142.484598087972,33.16367728798,175.648275375952
9237600,1402.25368607787,71.85662125764,1474.11030733551,421.879426766336,18.435041983664,440.31446875,214.501861501767,14.1423744525699,228.644235954337
9241200,1705.70500529118,28.30815469296,1734.01315998414,479.377172344925,9.00417140507503,488.38134375,269.648065096521,7.32813123036,276.976196326881
9244800,2095.2082793527,23.3477645309999,2118.5560438837,582.128631273476,7.74899372652433,589.877625,324.3677920606,6.3181755,330.6859675606
9248400,2318.88822596667,7.126707159,2326.01493312567,618.885324393201,2.33667560679882,621.222,366.33950650676,1.9285695,368.26807600676
9252000,2320.72161649744,0.911834586,2321.63345108344,611.606527782387,0.293472217613333,611.9,381.406867930438,0.246753,381.653620930438
9255600,2324.37024049663,2.111616936,2326.48185743263,626.669828399846,0.685984100154056,627.3558125,392.425531467873,0.571428,392.996959467873
9259200,2578.01024675522,13.6060068962949,2591.61625365151,700.913117840725,2.03856965927515,702.9516875,430.188561880803,1.34623392822558,431.534795809029
9262800,2649.20749754942,120.30185751754,2769.50935506696,894.437046641614,12.3994533583861,906.8365,458.583856069526,1.78912485470488,460.372980924231
9266400,2584.56072486143,240.387510284152,2824.94823514558,941.303892538662,19.5876699613382,960.8915625,473.72017689793,2.90554906199462,476.625725959925
9270000,1989.78774814253,452.376193807939,2442.16394195047,741.149532724382,60.4127797756181,801.5623125,406.670919378447,39.963154707895,446.634074086342
9273600,1379.54603987045,131.812858704081,1511.35889857453,629.317548520631,25.5414514793689,654.859,351.044323968099,15.0915032137164,366.135827181815
9277200,773.34078693557,159.158183020151,932.498969955721,471.357986094241,20.9379826557585,492.29596875,310.850686840953,10.9341809033913,321.784867744344
9280800,0,93.3449537741161,93.3449537741161,369.13996874948,19.3371562505197,388.477125,256.602291242369,12.790951319505,269.393242561874
9284400,0,213.657190918507,213.657190918507,312.39810711989,39.5696741301098,351.96778125,217.902545116671,25.5809482061949,243.483493322866
9288000,0,308.804459919652,308.804459919652,267.951277695558,37.3633785544424,305.31465625,177.658001065254,23.6149835442956,201.27298460955
9291600,0,322.334326960381,322.334326960381,210.171602014209,42.090616735791,252.26221875,128.941690921783,22.2509859760027,151.192676897786
9295200,0,331.499084901289,331.499084901289,162.659175913509,39.0826209614915,201.741796875,85.1348313093185,17.4548751817449,102.589706491063
9298800,0,265.687604815532,265.687604815532,115.083530755218,25.6381567447822,140.7216875,46.3189211189746,12.0113238421405,58.3302449611151
9302400,0,165.046256588889,165.046256588889,67.4707999616963,17.3826375383037,84.8534375,10.1055792495608,9.90352732726,20.0091065768208
9306000,0,141.961595662845,141.961595662845,51.9025352177471,20.0988710322529,72.00140625,3.75650835037231,9.31975862008675,13.0762669704591
9309600,0,243.787412026012,243.787412026012,55.1341440553035,28.4411059446965,83.57525,0.582948148250579,12.171016672787,12.7539648210376
9313200,0,591.945063587619,591.945063587619,87.2663487871971,54.2172918378029,141.483640625,2.01677549444139,20.3643443519191,22.3811198463605
9316800,113.283556716118,342.797118091049,456.080674807167,105.461905305122,48.6546259448778,154.11653125,10.5800757408142,32.4088935670697,42.9889693078839
9320400,201.806994367405,337.13508554336,538.942079910765,92.6465988603374,49.9607448896627,142.60734375,26.8569039896451,33.2164124796227,60.0733164692678
9324000,350.695350053704,72.0972226947,422.792572748404,108.14119283947,17.6082212230301,125.7494140625,51.220074233606,14.1778361801,65.397910413706
9327600,591.380945547627,28.3372464611099,619.718192008737,168.975391825536,8.95299879946425,177.928390625,79.2899422455535,7.332875094125,86.6228173396785
9331200,1052.80281155589,23.443747119,1076.24655867489,276.639747361905,7.56887763809483,284.208625,121.276579354564,6.3441495,127.620728854564
9334800,1406.51982158263,7.126707159,1413.64652874163,338.781067993355,2.22211950664477,341.0031875,163.847696435257,1.9285695,165.776265935257
9338400,1646.13710477726,0.911834586,1647.04893936326,397.954493962211,0.305381037789281,398.259875,204.8929193164,0.246753,205.1396723164
9342000,1811.47078060662,2.111616936,1813.58239754262,433.938394490584,0.688105509416168,434.6265,239.571127337328,0.571428,240.142555337328
9345600,1981.45397750897,26.67548744703,2008.129464956,478.896626608988,2.85459214101194,481.75121875,271.687479577026,1.39195176495784,273.079431341984
9349200,2070.33944564315,215.800902463716,2286.14034810687,690.89733304428,20.1447919557198,711.042125,299.812994528315,2.83843994622724,302.651434474542
9352800,2139.77837884288,241.882692042043,2381.66107088492,767.905380230825,17.7918072691748,785.6971875,332.988028981426,3.33478860121338,336.322817582639
9356400,1605.70976611269,365.337610037672,1971.04737615036,538.144961419467,56.6608510805333,594.8058125,286.523423524638,33.3393531835602,319.862776708198
9360000,829.824517021089,220.56132647728,1050.38584349837,380.215690466344,33.207122033656,413.4228125,212.859894127598,15.0949196885477,227.954813816146
9363600,340.630250009478,181.440779162762,522.07102917224,263.635284273206,25.5622157267939,289.1975,161.367966157368,13.7851010465795,175.153067203948
9367200,0,311.318862603656,311.318862603656,186.773889128623,44.4630327463769,231.236921875,119.234132157638,19.5465818700522,138.78071402769
9370800,0,226.623570762385,226.623570762385,146.222879727966,36.7749640220339,182.99784375,83.9145454168319,25.7054228798578,109.61996829669
9374400,0,335.575542467782,335.575542467782,110.093816750104,40.8709801248957,150.964796875,40.1694554090499,25.4955711201091,65.665026529159
9378000,0,349.178559731187,349.178559731187,65.1302977155472,48.4201319719528,113.5504296875,9.05757719278335,22.3072204401155,31.3647976328988
9381600,0,289.853225324695,289.853225324695,56.4226401638458,32.9809223361542,89.4035625,0,17.6065684467028,17.6065684467028
9385200,0,216.768244886388,216.768244886388,47.3920398977249,26.4034679147752,73.7955078125,0,12.0208115696705,12.0208115696705
9388800,0,376.98174013537,376.98174013537,52.4909835909877,40.7483523465123,93.2393359375,0,11.5553791859762,11.5553791859762
9392400,0,157.092823359795,157.092823359795,37.8030061632231,19.7614703992769,57.5644765625,0,9.16651260036784,9.16651260036784
9396000,0,166.693454390365,166.693454390365,37.0747478118965,24.6588107818535,61.73355859375,0,10.9278127896157,10.9278127896157
9399600,39.7300794775049,175.07451151735,214.804590994855,38.4777180447112,28.9200632052888,67.39778125,0,14.5483101294449,14.5483101294449
9403200,75.4698474048301,283.810374990566,359.280222395396,52.0886621175105,44.1820410074895,96.270703125,0,30.5791133933282,30.5791133933282
9406800,105.463585079389,258.632133120726,364.095718200115,48.3988669763659,45.1493361486341,93.548203125,0.0435478240251541,33.6854523662243,33.7290001902495
9410400,147.173849645687,72.31382848476,219.487678130447,33.1571405061127,19.0889298063873,52.2460703125,0.496997635811567,14.2068044076299,14.7038020434415
9414000,212.956709446812,28.4044597644899,241.361169211302,35.1031689061686,9.08023343758141,44.18340234375,1.6390944905579,7.339368594125,8.9784630846829
9417600,296.010207495667,23.5397297069999,319.549937202667,45.1327696606583,7.45797252684173,52.5907421875,5.82705998420715,6.3701235,12.1971834842072
9421200,375.964647823232,7.126707159,383.091354982232,51.6923373119223,2.35815487557771,54.0504921875,12.1830368041992,1.9285695,14.1116063041992
9424800,459.252293193194,0.935830233,460.188123426194,80.4350205141943,0.307776360805655,80.742796875,26.6399011610785,0.2532465,26.8931476610785
9428400,607.507271969001,2.111616936,609.618888905001,130.246077137798,0.694469737202504,130.940546875,54.817610480098,0.571428,55.389038480098
9432000,865.817906212588,20.2794769784655,886.097383191053,193.352453095744,2.87481252925551,196.227265625,83.6887699947712,1.39195176495784,85.080721759729
9435600,1174.5897169268,2.855481993,1177.4451989198,436.005330768347,0.884606731652982,436.8899375,117.505681871696,0.7727265,118.278408371696
9439200,1315.4182308895,421.181315886936,1736.59954677643,477.118988315397,35.493574184603,512.6125625,146.718763566335,5.12092275128054,151.839686317616
9442800,831.969835704584,664.641721576507,1496.61155728109,287.586970543175,79.3710607068253,366.95803125,116.672876691141,44.3413663542778,161.014243045419
9446400,357.833698047757,279.559682562617,637.393380610374,191.725168905494,38.6554404695058,230.380609375,74.594827116866,17.7392812506605,92.3341083675265
9450000,177.97492376967,171.332191631769,349.307115401439,102.880042731689,23.7361760183107,126.61621875,45.2601633430458,11.1611366569631,56.4213000000089
9453600,89.5499373769984,122.104619258331,211.654556635329,57.2667398505763,20.2815882744237,77.548328125,24.6036341413855,13.0731077131856,37.6767418545711
9457200,55.8956248594193,226.033793770716,281.929418630135,54.4831068816283,36.2174321808718,90.7005390625,9.44045144319534,25.7337180162911,35.1741694594864
9460800,0,271.149425290889,271.149425290889,46.1785544937646,45.5255158187354,91.7040703125,2.13185691833496,23.339320650615,25.47117756895
9464400,0,314.504950360169,314.504950360169,89.5423527596732,37.0994831778268,126.6418359375,1.69991561770439,22.2029946481249,23.9029102658293
9468000,0,477.690019519082,477.690019519082,93.69126403273,53.81715784227,147.508421875,6.29284000396728,17.7035954426429,23.9964354466102
9471600,0,255.822932842936,255.822932842936,104.03692143419,30.42675044081,134.463671875,14.7387001402676,13.7559677255037,28.4946678657713
9475200,0,157.107742667249,157.107742667249,101.344362984884,23.089621390116,124.433984375,24.1494239345192,9.911265418555,34.0606893530742
9478800,0,117.658409994029,117.658409994029,82.7019683855954,17.5547894269046,100.2567578125,23.1041456460952,9.026056699175,32.1302023452702
9482400,0,246.000203786638,246.000203786638,89.1950988775347,28.1052136224653,117.3003125,19.3429684638977,11.6425632692512,30.9855317331489
9486000,124.149354318169,308.932048727691,433.08140304586,111.895232695303,31.577954804697,143.4731875,21.3053829332347,17.5300677945349,38.8354507277696
9489600,221.507921057708,358.80071089209,580.308631949798,166.019007417579,52.9703519574207,218.989359375,46.149415127782,34.1918876950823,80.3413028228643
9493200,448.34979317205,375.055723833442,823.405517005492,196.013241931942,64.8268986930583,260.840140625,78.5899205373375,40.3965864177199,118.986506955057
9496800,833.381909907438,72.52533815367,905.907248061108,274.240675334255,18.733418415745,292.97409375,118.123492907499,14.237522271395,132.361015178894
9500400,1073.05579142732,28.4284554114899,1101.48424683881,304.387529461728,8.65259553827179,313.040125,147.127738705793,7.345862094125,154.473600799918
9504000,1551.75270975229,23.635712295,1575.38842204729,430.195285064644,7.22718368535586,437.42246875,194.399902276221,6.3960975,200.795999776221
9507600,2022.72922314994,7.15070280599999,2029.87992595594,521.246820888115,2.32299161188532,523.5698125,256.746842494878,1.935063,258.681905494878
9511200,2296.97677395943,0.935830233,2297.91260419243,585.632500339333,0.298374660666749,585.930875,314.732455322198,0.2532465,314.985701822198
9514800,2395.98968211531,2.111616936,2398.10129905131,607.636474944273,0.698712555726728,608.3351875,347.58197916202,0.571428,348.15340716202
9518400,2445.42668778,24.0828147802547,2469.50950256025,637.714131050476,2.52699394952452,640.241125,371.06693856619,1.43519922907063,372.502137795261
9522000,2521.19648032695,190.923235046586,2712.11971537353,866.678817114589,15.2309953854112,881.9098125,404.246190391753,2.51512367949408,406.761314071247
9525600,2561.25689104968,192.873981660846,2754.13087271053,937.115460501507,17.734476998493,954.8499375,440.797518480124,0.803113453774084,441.600631933898
9529200,2049.11392294124,453.288385511,2502.40230845224,713.206393779572,65.5912312204279,778.797625,376.006052706123,40.5793035698441,416.585356275967
9532800,1207.92648888538,524.087005446326,1732.01349433171,541.286643921166,52.8009185788337,594.0875625,287.51121615118,23.1308438909749,310.642060042155
9536400,520.915603502516,160.014352230594,680.92995573311,322.807350416628,22.4213058333725,345.22865625,213.697628577626,11.1435502307092,224.841178808335
9540000,265.841771338077,113.772308219664,379.614079557741,248.628002674906,22.0943410750935,270.72234375,162.478687435388,13.0794043317117,175.5580917671
9543600,0,236.759098735646,236.759098735646,219.264898406443,40.590617218557,259.855515625,134.504487246274,26.0815776416199,160.586064887894
9547200,0,290.653845131764,290.653845131764,218.79446307855,38.2634275464502,257.057890625,115.456387937068,23.5472483796856,139.003636316754
9550800,0,456.597783575676,456.597783575676,187.838734822877,51.2011714271234,239.03990625,84.3711707498878,22.5014404328017,106.87261118269
9554400,0,363.694376811353,363.694376811353,155.421439080681,41.7948734193191,197.2163125,53.957680535037,17.4743556817449,71.4320362167819
9558000,0,321.09114380478,321.09114380478,157.869720190652,40.0664204343484,197.936140625,47.2636862844228,16.5785438829307,63.8422301673535
9561600,0,188.500681953711,188.500681953711,143.719376362719,22.9703892622808,166.689765625,46.0002251267433,10.1999153122356,56.2001404389789
9565200,152.358005961866,141.53603768624,293.894043648106,145.350103617137,17.6042713828626,162.954375,41.7156861142744,9.026056699175,50.7417428134494
9568800,180.580429408469,194.533142034338,375.113571442807,140.146304522061,26.4637892279387,166.61009375,38.9973568129633,11.5975661689034,50.5949229818667
